SKU,Product_Name,Parent,Category,Sub_Category,Phone_Model,Base_units_per_mo,ASP,Oct_units,Oct_gross_rev,Nov_units,Nov_gross_rev,COGS,Oct_COGS_value,Oct_margin,Oct_margin_%,Mapped,Sold_in_Sep_HPS,In_inventory_7Sep,In_team_plan,event_dependent,lifecycle
BURG-BEG-LEATHER-MC-11,DailyObjects Burgundy Vegan Leather Zippered Sleeve For Laptop/MacBook 28cm (11 inch),Vegan Leather Zippered,Cases And Sleeves,Laptop Bags and Sleeves,,9.5,893.7368421052631,13,10938.508158652989,11,9097.08103318926,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
BLK-ALIG-A5-HNDCVER-NTBK-1-0,Black Align A5 Hardcover Notebook 1.0,Notebook 1.0,Home Office,Notebooks,,12.5,999.0,11,10934.559862437614,12,11774.46274492328,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
SPCE-BLUE-FLPTOP-CASH-CRD-WLT,Space Blue Fliptop Cash & Card Wallet,Fliptop,Wallet and Pouches,Card Wallets,,36.5,590.7808219178082,19,10929.179626329778,18,10491.388873135376,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
RED-YELW-CROSBODY-PHN-LNYRD-STRP,Red-Yellow Crossbody Phone Lanyard - Strap,Phone Lanyard,Accessories,Phone Lanyards,,15.0,949.0,12,10883.684987638408,12,10592.928552356165,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
SQUID-SIESTA-DOB-SLVE-15,Squid Siesta Sleeve (15 inch),Siesta Sleeve,Cases And Sleeves,Laptop Bags and Sleeves,,6.5,1299.0,9,10877.95696809216,7,9046.723244064957,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
MNT-GRN-CADY-CROSSBODY,Mint Green Caddy Crossbody Bag,Caddy Crossbody,Bags and Backpacks,Crossbody Bags,,8.5,1266.6470588235295,9,10832.663266001004,10,11812.962778222263,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
BLK-ENML-BMPR-MGSAF-AP-IPH16,,Enamel,Cases And Sleeves,Cases And Sleeves,iPhone 16,7.5,1119.0,10,10812.252484717648,9,8992.07968565348,288.0,2880.0,7932.252484717648,73.36355209915163,True,False,True,True,False,Continue (active Jul/Aug26)
BLK-AIR-SKN-SLM-DOB-SS-ZFLD3,Black Air Skin Slim Case For Samsung Galaxy Z Fold 3,Air Skin Slim,Cases And Sleeves,Designer Cases,Galaxy Z Fold 3,10.0,839.0,13,10809.031676709094,11,8989.401079848994,239.0,3107.0,7702.0316767090935,71.25551952359571,True,True,True,True,False,Continue (active Jul/Aug26)
MSTRD-DOB-SOL-BOX-SHLDR-BAG,Mustard - Sol Box Shoulder Bag,Sol Box,Bags and Backpacks,Crossbody Bags,,5.5,1944.4545454545453,6,10760.220805112876,7,11733.964652551713,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
INDGO-STCK-PHN-SS-GLS26PLS,Indigo Stack Phone Case Cover for Samsung Galaxy S26 Plus,Stack Plain,Cases And Sleeves,Designer Cases,Galaxy S26 Plus,8.0,1042.75,11,10747.192162944846,9,8937.971848402898,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
LNGOR-EASY-DOB-SQURE-POUCH,Langoor Easy Square Pouch,Square Pouch,Wallet and Pouches,Pouches,,36.0,586.5,19,10701.35639531277,18,10272.69156989266,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
ORNG-HYBRD-MGNTIC-ARMR-AP-IPH16PLS,DailyObjects Orange Armour MagSafe Phone Case Cover For iPhone 16 Plus,Armour,Cases And Sleeves,Designer Cases,iPhone 16 Plus,7.0,1177.571428571429,10,10619.648165806086,8,8831.899058545323,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
STRD-2-0-THE-LONE-AP-IPH17PRO,The Loners Stride 2.0 MagSafe Case Cover For iPhone 17 Pro,Stride 2.0,Cases And Sleeves,Designer Cases,iPhone 17 Pro,7.5,1099.0,10,10619.004004204377,9,8831.363337384428,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
LAGON-PVT-DAYPACK,Pivot Daypack - Lagoon,Pivot Daypack,Bags and Backpacks,Backpacks,,3.5,2999.0,4,10561.004037670513,4,11516.719806957692,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
OLIV-GRN-CADY-CROSSBODY,Olive Green Caddy Crossbody Bag,Caddy Crossbody,Bags and Backpacks,Crossbody Bags,,8.5,1234.2941176470588,9,10555.973311219946,10,11511.233826008349,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
BAR-DESK-COMBO-13,,BAR-DESK-COMBO-13,Home Office,Home Office,,3.0,3999.0,3,10505.05823180493,3,11311.970334401967,,,,,False,False,False,False,False,Continue (active Jul/Aug26)
LIGHT-GREY-FLNT-KEYCHAIN,Light Grey Flint Keychain,Keychain,Home Office,Organisers,,20.0,599.0,18,10490.172344504714,19,11295.941035770242,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
STRD-3-0-JET-RANG-AP-IPH16PROMAX,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 16,9.0,904.5555555555557,12,10488.23919905706,10,8722.611941722369,,,,,True,False,True,False,False,Continue (active Jul/Aug26)
SND-PVT-CARY-ALL-PUCH-MED,Sand Pivot Carry All Pouch - Medium,Pivot Pouch,Wallet and Pouches,Pouches,,16.0,1289.625,9,10458.074635828536,8,10039.154961313116,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
BLK-PLAT-YFLD-MGNTC-IP-MINI6,Black Pleat Y-Fold Magnetic iPad Case for iPad Mini 6,Y-Fold,Cases And Sleeves,Tablet Sleeves,,4.5,1799.0,6,10429.620493301369,5,8673.861316080756,494.0,2964.0,7465.620493301369,71.58094101406961,True,True,True,True,False,Continue (active Jul/Aug26)
SKPR-SL-MUST-YELW-DOB-LARGE,DailyObjects Mustard Skipper Sleeve Large For MacBook/Laptop upto 38.01cm (15 inch),Skipper Sleeve,Cases And Sleeves,Laptop Bags and Sleeves,,5.5,1471.7272727272727,8,10428.332170097943,6,8672.789873758962,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
ORNG-HYBRD-MGNTIC-ARMR-AP-IPH16PRO,DailyObjects Orange Armour MagSafe Phone Case Cover For iPhone 16 Pro,Armour,Cases And Sleeves,Designer Cases,iPhone 16 Pro,7.0,1156.142857142857,10,10426.399685292812,8,8671.18271027627,374.0,3740.0,6686.399685292812,64.12951629625768,True,True,True,True,False,Continue (active Jul/Aug26)
STRD-3-0-THE-OVER-AP-IPH16PRO,The Overthinkers Stride 3.0 MagSafe Case Cover For iPhone 16 Pro,Stride 3.0,Cases And Sleeves,Designer Cases,iPhone 16 Pro,9.0,899.0,12,10423.823038885968,10,8669.039825632684,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
RED-PUFT-BLOM-CHRM,Red Puft Bloom Charm,PUFT Charms,Bags and Backpacks,Bags Accessories,,21.0,491.8571428571428,22,10392.474701576592,24,11332.93944515467,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
SLAT-INDGO-STCK-CLR-PLATE,Slate-Indigo Stack Colour Plate,Stack Plate,Accessories,Phone Case Accessories,,17.0,799.0,13,10385.183926033897,13,10107.744891229628,,,,,True,True,False,False,False,Continue (active Jul/Aug26)
SND-PVT-CARY-ALL-PUCH-SML,Sand Pivot Carry All Pouch - Small,Pivot Pouch,Wallet and Pouches,Pouches,,21.0,970.4285714285714,11,10328.831201102535,11,9915.088638005232,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
SCRL-RED-LOG-BIFLD-LEATHER-WLT,,Log Bi-Fold,Wallet and Pouches,Wallet and Pouches,,24.0,849.0,13,10327.31069010576,12,9913.629034201613,,,,,True,False,False,True,False,Continue (active Jul/Aug26)
LNGOR-IDYL-DOB-TOTE-BAG,,Idyll Tote,Bags and Backpacks,Bags and Backpacks,,3.5,2927.5714285714284,4,10309.467715142277,4,11242.420759490496,,,,,True,False,False,True,False,Continue (active Jul/Aug26)
GOA-CITY-TOTE,DailyObjects Goa City Tote Bag,City Tote,Bags and Backpacks,Tote Bags,,10.5,975.190476190476,11,10302.424698111485,12,11234.740386161417,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
HYBRD-CLR-MEGSAF-DOB-AP-IPH16PRO,,Hybrid Clear,Cases And Sleeves,Cases And Sleeves,iPhone 16,9.5,841.1052631578947,13,10294.346556942077,11,8561.35987229242,208.0,2704.0,7590.346556942077,73.73315552334367,True,False,True,True,False,Continue (active Jul/Aug26)
NIMBS-MAGSAF-2-0-PHN-AP-IPH13PROMAX,Nimbus MagSafe 2.0 Phone Case Cover For iPhone 13 Pro Max,Nimbus MagSafe,Cases And Sleeves,Designer Cases,iPhone 13 Pro Max,10.0,799.0,13,10293.702395340364,11,8560.824151131523,329.0,4277.0,6016.702395340364,58.450323938488225,True,True,True,True,False,Continue (active Jul/Aug26)
INDGO-ELPS-LTHR-AP-WATCHBND-38,Indigo Ellipse Leather Apple Watch Band (38/40/41mm),Watchband - Ellipse Leather,Accessories,Watch Straps,,4.5,2976.777777777778,4,10241.826642213578,4,9968.217381319771,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
RED-CROSBODY-PHN-LNYARD-CORD,Red Crossbody Phone Lanyard - Cord,Phone Lanyard,Accessories,Phone Lanyards,,12.0,1115.6666666666667,10,10236.092350860765,9,9962.63628092338,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
SEGRAS-PVT-ORBT-FNNY,Seagrass Pivot Orbit Fanny,Pivot Orbit Fanny,Bags and Backpacks,Crossbody Bags,,5.5,1830.8181818181815,6,10131.379998792285,7,11048.217033883722,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
BLUE-VLUR-UNVRSAL-WTHBAND-22,Blue Velour Universal WatchBand for Samsung/OnePlus/Fitbit Smartwatches (22mm),Watchband - Velour,Accessories,Watch Straps,,10.0,1324.0,8,10122.935668165264,8,9852.502566434534,382.0,3056.0,7066.935668165264,69.81112890393499,True,True,True,True,True,Continue (active Jul/Aug26)
MNT-ENML-BMPR-MGSAF-AP-IPH14PLS,Mint Enamel Bumper MagSafe iPhone 14 Plus Case,Enamel,Cases And Sleeves,Designer Cases,iPhone 14 Plus,8.0,980.25,11,10103.030561233934,9,8402.250687506057,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
CLR-DOB-SS-ZFLP5,Clear Case For Samsung Galaxy Z Flip 5,Clear Case,Cases And Sleeves,Designer Cases,Galaxy Z Flip 5,8.0,980.25,11,10103.030561233934,9,8402.250687506057,466.0,5126.0,4977.030561233934,49.26274874720426,True,True,True,True,False,Continue (active Jul/Aug26)
DRK-GREY-STRB-LNYARD,Dark Grey Strobe Lanyards,Phone Lanyard,Accessories,Phone Lanyards,,14.0,936.5,11,10024.305856896885,11,9756.507639616551,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
RED-BEIGE-CROSBODY-PHN-LNYARD-CORD,Red-Beige Crossbody Phone Lanyard - Cord,Phone Lanyard,Accessories,Phone Lanyards,,11.5,1138.1304347826087,9,10007.102982838447,9,9739.76433842737,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
SND-PVT-CARY-ALL-PUCH-LRG,Sand Pivot Carry All Pouch - Large,Pivot Pouch,Wallet and Pouches,Pouches,,14.0,1409.7142857142858,8,10002.935010793448,7,9602.246889428889,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
FOLDAWAY-EYEWEAR-DARK-BOWN,DailyObjects Dark Brown Faux Leather Foldaway Slim Eyewear/Sunglass Case,Eyewear Cover,Travel,Eyewear Cases,,14.5,988.6551724137933,11,9966.858597084072,12,11048.167560466234,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
GRN-AIR-SKN-SLM-DOB-SS-ZFLIP6,Green Air Skin Slim Case For Samsung Galaxy Z Flip 6,Air Skin Slim,Cases And Sleeves,Designer Cases,Galaxy Z Flip 6,15.5,499.0,20,9964.535816866088,17,8287.070637913237,239.0,4780.0,5184.535816866088,52.029877880419505,True,True,True,True,False,Continue (active Jul/Aug26)
ORB-FELT-MOUSE-PAD-BLUE,Orb Felt Duo Mouse Pad (Blue),Mouse Pad,Home Office,Desks,,23.0,494.6521739130435,21,9962.16116556178,22,10727.372384303677,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
IVRY-FORST-GRN-CMUTE-MSG-MED,Ivory-Forest Green Commute Messenger Bag - Medium,Commute Messenger,Bags and Backpacks,Messenger Bags,,3.0,3299.0,4,9957.819936247804,4,10858.950691131357,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
MUST-YELW-SCOU-CROSSBODY-BAG,DailyObjects Mustard Scout Crossbody Bag,Scout Crossbody Bag,Accessories,Phone Bags,,9.5,1367.421052631579,8,9932.174909161697,8,9666.837959914488,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
TEMPGLAS-PROTC-SS-S25,Samsung Galaxy S25 - 9D Tempered Glass Screen Protector,Screen Protector,Accessories,Screen Guards,,27.5,471.7272727272728,22,9918.412609914943,21,9653.443318963142,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
BLK-BEGE-LTHER-MGSAF-AP-IPH15PLS,,Leatherite,Cases And Sleeves,Cases And Sleeves,iPhone 15,6.0,1282.3333333333333,8,9912.358727127505,7,8243.677223880592,544.0,4352.0,5560.358727127505,56.09521285695879,True,False,True,True,False,Continue (active Jul/Aug26)
STRD-2-0-DEAR-DRAG-AP-IPH17PRO,DailyObjects Dear Dragon Stride 2.0 MagSafe Case Cover For iPhone 17 Pro,Stride 2.0,Cases And Sleeves,Designer Cases,iPhone 17 Pro,7.0,1099.0,10,9911.070403924085,8,8242.6057815588,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
STRD-2-0-THE-SURV-AP-IPH17,The Survivors Stride 2.0 MagSafe Case Cover For iPhone 17,Stride 2.0,Cases And Sleeves,Designer Cases,iPhone 17,7.0,1099.0,10,9911.070403924085,8,8242.6057815588,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
STRD-2-0-DAF-PNK-DOB-AP-IPH17,DailyObjects Daf-Pnk Stride 2.0 MagSafe Case Cover For iPhone 17,Stride 2.0,Cases And Sleeves,Designer Cases,iPhone 17,7.0,1099.0,10,9911.070403924085,8,8242.6057815588,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
HYBRD-CLR-MEGSAF-DOB-AP-IPH16,,Hybrid Clear,Cases And Sleeves,Cases And Sleeves,iPhone 16,8.0,961.5,11,9909.78208072066,9,8241.534339237005,208.0,2288.0,7621.782080720661,76.91170218110778,True,False,True,True,False,Continue (active Jul/Aug26)
MSTRD-FELD-DAYPACK,Mustard Field Daypack,Field Daypack,Bags and Backpacks,Backpacks,,4.0,2461.5,5,9906.506526452042,5,10802.993685448047,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
ATLA-BLUE-BRD-SOLO-LOOP-UNVRSAL-WTHBAND-22,Atlantic Blue Braided Solo Loop Universal WatchBand for Samsung/OnePlus/Fitbit Smartwatches (22mm),Watchband - Braided Solo Loop,Accessories,Watch Straps,,18.5,699.0,15,9887.06515051957,14,9622.933303462853,101.0,1515.0,8372.06515051957,84.67694935821895,True,True,True,False,False,Continue (active Jul/Aug26)
MUMB-CITY-TOTE,DailyObjects Mumbai City Tote Bag,City Tote,Bags and Backpacks,Tote Bags,,10.0,981.5,11,9875.31602245854,11,10768.980603562117,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
LAGON-PVT-MSNGR-BAG,Pivot Messenger Bag - Lagoon,Pivot Messenger,Bags and Backpacks,Messenger Bags,,2.5,3919.0,3,9857.708479881563,3,10749.779670239412,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
BRWN-VLUR-UNVRSAL-WTHBAND-22,Brown Velour Universal WatchBand for Samsung/OnePlus/Fitbit Smartwatches (22mm),Watchband - Velour,Accessories,Watch Straps,,10.0,1289.0,8,9855.335405034006,8,9592.051214602803,382.0,3056.0,6799.335405034006,68.99141556928619,True,True,True,True,True,Continue (active Jul/Aug26)
BLK-HYBRD-MGNTIC-ARMR-AP-IPH16,DailyObjects Black Armour MagSafe Phone Case Cover For iPhone 16,Armour,Cases And Sleeves,Designer Cases,iPhone 16,6.5,1175.923076923077,9,9847.298405354702,7,8189.569386630012,374.0,3366.0,6481.2984053547025,65.81803595827199,True,True,True,True,False,Continue (active Jul/Aug26)
STRD-3-0-JET-RANG-AP-IPH14PRO,,Stride 3.0,Cases And Sleeves,Cases And Sleeves,iPhone 14,8.5,899.0,11,9844.72175894786,10,8187.426501986424,,,,,True,False,False,False,False,Continue (active Jul/Aug26)
NIMBS-MAGSAF-2-0-PHN-AP-IPH13PRO,Nimbus MagSafe 2.0 Phone Case Cover For iPhone 13 Pro,Nimbus MagSafe,Cases And Sleeves,Designer Cases,iPhone 13 Pro,9.5,804.2631578947369,13,9843.433435744437,11,8186.35505966463,329.0,4277.0,5566.433435744437,56.54971379733274,True,True,True,True,True,Continue (active Jul/Aug26)
MUST-YEL-DOB-PILT-BACKPACK,DailyObjects Mustard Pilot Backpack,Pilot Backpack,Bags and Backpacks,Backpacks,,4.0,2436.5,5,9805.891997440747,5,10693.27406646117,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
MNT-ENML-BMPR-MGSAF-AP-IPH16PROMAX,Mint Enamel Bumper MagSafe iPhone 16 Pro Max Case,Enamel,Cases And Sleeves,Designer Cases,iPhone 16 Pro Max,6.5,1168.2307692307693,9,9782.882245183611,7,8135.997270540327,288.0,2592.0,7190.882245183611,73.50474088271773,True,True,True,True,True,Continue (active Jul/Aug26)
OLIV-GRN-DOB-TXI-PUCH-MED,DailyObjects Olive Green Regular Taxi Organiser,Taxi Organiser,Home Office,Organisers,,9.0,1240.6666666666667,8,9777.401034953224,9,10528.420501286351,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
RED-ROW-WTCHBND-FLIO,Red Row Watchband Folio,Watchband - Folio,Accessories,Watch Straps,,13.0,983.6153846153846,10,9776.584470455378,10,9515.404102492324,,,,,True,True,False,True,False,Continue (active Jul/Aug26)
PRVCY-GLAS-PROTC-AP-IPH17PRO,,Screen Protector,Accessories,Accessories,,17.0,750.7647058823529,13,9758.23473812638,13,9497.544581223863,,,,,True,False,True,True,False,Continue (active Jul/Aug26)
CRIM-RED-DOB-PILT-BACKPACK,,Pilot Backpack,Bags and Backpacks,Bags and Backpacks,,4.0,2411.5,5,9705.277468429453,5,10583.554447474293,,,,,True,False,True,True,False,Continue (active Jul/Aug26)
SEGRAS-PVT-LAPTOP-SLEVE-LRG,Seagrass Pivot Laptop Sleeve - Large,Pivot Laptop Sleeve,Cases And Sleeves,Laptop Bags and Sleeves,,3.0,2499.0,4,9658.559056053406,4,8032.603086487236,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
STRD-2-0-CLR-DOB-SS-GLS24PLS,DailyObjects Stride 2.0 Clear Case Cover for Samsung Galaxy S24 Plus,Stride 2.0,Cases And Sleeves,Designer Cases,Galaxy S24 Plus,12.0,624.0,16,9646.964147222609,13,8022.960105591093,125.0,2000.0,7646.9641472226085,79.26808921980076,True,True,True,True,False,Continue (active Jul/Aug26)
SEATH-PRTCTR-APLCTOR-AP-IPH17E,iPhone 17e - Sheath Screen Protector with Applicator Tray,Screen Protector,Accessories,Screen Guards,,18.0,699.0,14,9619.8471734785,14,9362.854024990884,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
RED-BLK-TRGNO-MUSE-PAD,Red-Black Trigono Mouse Pad,Mouse Pad,Home Office,Desks,,16.5,660.2121212121212,15,9538.789017935069,16,10271.480273218958,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
BLK-HYBRD-MGNTIC-ARMR-AP-IPH16PROMAX,DailyObjects Black Armour MagSafe Phone Case Cover For iPhone 16 Pro Max,Armour,Cases And Sleeves,Designer Cases,iPhone 16 Pro Max,6.5,1137.4615384615386,9,9525.217604499248,7,7921.70880618159,374.0,3366.0,6159.217604499248,64.66222463610632,True,True,True,True,False,Continue (active Jul/Aug26)
CNDY-CANE-PUFT-CROSBDY-BAG,Candy Cane Puft Crossbody Bag,PUFT Crossbody,Bags and Backpacks,Crossbody Bags,,4.0,2361.5,5,9504.048410406864,5,10364.115209500536,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
DRK-GREY-FLNT-KEYCHAIN,Dark Grey Flint Keychain,Keychain,Home Office,Organisers,,18.0,599.0,16,9441.155110054242,17,10166.346932193215,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
CLR-MGNTIC-PHN-ON-NORD5,Clear Magnetic Phone Case Cover for OnePlus Nord 5,Clear Magnetic,Cases And Sleeves,Designer Cases,Oneplus Nord 5,13.0,561.6923076923077,17,9407.33603138615,14,7823.671833737469,,,,,True,True,True,False,False,Continue (active Jul/Aug26)
MNT-ENML-BMPR-MGSAF-AP-IPH14,Mint Enamel Bumper MagSafe iPhone 14 Case,Enamel,Cases And Sleeves,Designer Cases,iPhone 14,9.0,810.1111111111111,12,9393.16447614851,10,7811.885968197738,288.0,3456.0,5937.1644761485095,63.20728750384803,True,True,True,True,True,Continue (active Jul/Aug26)
PRWNKL-PUFT-BLOM-CHRM,Periwinkle Puft Bloom Charm,PUFT Charms,Bags and Backpacks,Bags Accessories,,19.0,491.10526315789474,20,9388.341702043876,21,10237.937647665623,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
BLUE-PUFT-MINI-BAG-CHRM,Blue Puft Mini Bag Charm,PUFT Charms,Bags and Backpacks,Bags Accessories,,9.5,977.9473684210526,10,9347.592817794302,11,10193.501201975938,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
SLAT-STCK-PHN-GO-PIXEL10PRO,Slate Stack Phone Case Cover for Google Pixel 10 Pro,Stack Plain,Cases And Sleeves,Designer Cases,Google Pixel 10 Pro,5.5,1317.1818181818182,8,9333.257447189397,6,7762.063900234332,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
ATLC-BLU-PLAT-YFLD-MGNTC-IP-MINI7-8-3,Atlantic Blue Pleat Y-Fold Magnetic iPad Case for iPad Mini 7 2024 8.3 Inch,Y-Fold,Cases And Sleeves,Tablet Sleeves,,4.0,1799.0,6,9270.773771823437,5,7710.098947627338,494.0,2964.0,6306.773771823437,68.02855864082831,True,True,True,True,False,Continue (active Jul/Aug26)
STRD-2-0-THE-FEST-TIES-AP-IPH17,The Festive Ties Stride 2.0 MagSafe Case Cover For iPhone 17,Stride 2.0,Cases And Sleeves,Designer Cases,iPhone 17,7.0,1027.571428571429,10,9266.908802213173,8,7706.884620661957,,,,,True,True,True,False,True,Continue (active Jul/Aug26)
RED-PUFT-MINI-BAG-CHRM,Red Puft Mini Bag Charm,PUFT Charms,Bags and Backpacks,Bags Accessories,,9.5,967.421052631579,10,9246.978288783008,11,10083.78158298906,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
BLK-CROSBODY-PHN-LNYRD-STRP,Black Leatherite Crossbody Phone Lanyard - Strap,Phone Lanyard,Accessories,Phone Lanyards,,10.0,1199.0,8,9167.220442696487,8,8922.319167035503,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
APL-WATCH-SCRN-PRTOR-45,Tempered Glass Apple Watch Screen Protector (45mm),Watch Screen Protector,Accessories,Screen Guards,,30.0,399.0,23,9151.928999088988,23,8907.43623264512,,,,,True,True,True,True,True,Continue (active Jul/Aug26)
SEGRAS-PVT-DAYPACK,Pivot Daypack - Seagrass,Pivot Daypack,Bags and Backpacks,Backpacks,,3.0,2999.0,4,9052.289175146152,4,9871.47412024945,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
DRK-GREY-RAY-TOTE-BAG,,Ray Tote,Bags and Backpacks,Bags and Backpacks,,5.0,1799.0,6,9050.276884565928,6,9869.279727869713,,,,,True,False,False,True,False,Continue (active Jul/Aug26)
KOCH-CITY-TOTE,,City Tote,Bags and Backpacks,Bags and Backpacks,,10.0,899.0,11,9045.246158115362,11,9863.79374692037,,,,,True,False,True,True,False,Continue (active Jul/Aug26)
FORST-GRN-CADY-CROSSBODY,Forest Green Caddy Crossbody Bag,Caddy Crossbody,Bags and Backpacks,Crossbody Bags,,8.0,1114.625,9,8971.797551937118,9,9783.698425059947,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
CORL-PVT-CARY-ALL-PUCH-SML,Coral Pivot Carry All Pouch - Small,Pivot Pouch,Wallet and Pouches,Pouches,,18.0,982.3333333333334,10,8961.891815000494,9,8602.904818548925,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
CHRM-YELW-VGN-LTHR-WLET,Chrome Yellow Vegan Leather Women's Classic Wallet,Women's Classic Wallet,Wallet and Pouches,Zip Wallets,,15.0,1172.3333333333333,8,8912.728626104721,8,8555.710962231808,,,,,True,True,True,True,False,Continue (active Jul/Aug26)
