SKU,parent,cat,gross,units,deliv,days,is_mapped,base_gross,base_units,asp,cat_base,f_oct,f_nov,oct_gross,nov_gross,oct_units,nov_units,Sold_in_event,In_inventory_7Sep,In_projection_sheet,COGS,Product_Name,Phone_Model,Sub_Category,Brand,sep_hps_gross,oct_cogs_value,nov_cogs_value,oct_margin,oct_margin_pct,lifecycle,event_ratio,event_dependent
STRD-2-0-JUST-A-DRAG-AP-IPH17E,Stride 2.0,Cases And Sleeves,799.0,1.0,0.0,1,True,399.5,0.5,799.0,34345120.5,1.2883232034218228,1.0714423217936824,514.6851197670183,428.0412075565761,1,1,False,True,False,,,iPhone 17,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-JUST-A-DRAG-AP-IPH17PRO,Stride 2.0,Cases And Sleeves,6594.0,6.0,2.0,6,True,3297.0,3.0,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,4247.60160168175,3532.54533495377,4,4,True,True,False,,DailyObjects Just A Drag Stride 2.0 MagSafe Case Cover For iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,3794.0,,,,,Continue (active Jul/Aug26),1.1507430997876857,False
STRD-2-0-JUST-A-DRAG-AP-IPH17PROMAX,Stride 2.0,Cases And Sleeves,1099.0,1.0,1.0,1,True,549.5,0.5,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,707.9336002802917,588.7575558256285,1,1,True,True,False,,DailyObjects Just A Drag Stride 2.0 MagSafe Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,3395.0,,,,,Continue (active Jul/Aug26),6.178343949044586,True
STRD-2-0-JUST-A-DRAG-AP-IPHAIR,Stride 2.0,Cases And Sleeves,999.0,1.0,0.0,1,True,499.5,0.5,999.0,34345120.5,1.2883232034218228,1.0714423217936824,643.5174401092005,535.1854397359443,1,1,True,False,False,,DailyObjects Just A Drag Stride 2.0 MagSafe Case Cover For iPhone Air,iPhone Air,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),1.1991991991991993,False
STRD-2-0-K3-BAT-OF-TIME-SS-GLS25ULTRA,Stride 2.0,Cases And Sleeves,3196.0,4.0,2.0,4,True,1598.0,2.0,799.0,34345120.5,1.2883232034218228,1.0714423217936824,2058.740479068073,1712.1648302263045,3,3,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-BATT-OF-TIME-AP-IPH17,Stride 2.0,Cases And Sleeves,4895.0,5.0,4.0,5,True,2447.5,2.5,979.0,34345120.5,1.2883232034218228,1.0714423217936824,3153.171040374911,2622.355082590037,4,3,True,True,False,,DailyObjects K3 Battle of Time Stride 2.0 MagSafe Case Cover For iPhone 17,iPhone 17,Designer Cases,Apple,5092.0,,,,,Continue (active Jul/Aug26),2.080490296220633,False
STRD-2-0-K3-BATT-OF-TIME-AP-IPH17PRO,Stride 2.0,Cases And Sleeves,9591.0,9.0,7.0,9,True,4795.5,4.5,1065.6666666666667,34345120.5,1.2883232034218228,1.0714423217936824,6178.153922009351,5138.101654161604,6,5,True,True,False,,DailyObjects K3 Battle of Time Stride 2.0 MagSafe Case Cover For iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,9286.0,,,,,Continue (active Jul/Aug26),1.9363987071212596,False
STRD-2-0-K3-BATT-OF-TIME-AP-IPH17PROMAX,Stride 2.0,Cases And Sleeves,7693.0,7.0,3.0,6,True,3846.5,3.5,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,4955.535201962041,4121.3028907794,5,4,True,True,False,,DailyObjects K3 Battle of Time Stride 2.0 MagSafe Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,1398.0,,,,,Continue (active Jul/Aug26),0.36344728974392304,False
STRD-2-0-K3-BATT-OF-TIME-SS-GLS25,Stride 2.0,Cases And Sleeves,1997.0,3.0,2.0,3,True,998.5,1.5,665.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,1286.39071861669,1069.8351583109918,2,2,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-FULL-THRO-AP-IPH17,Stride 2.0,Cases And Sleeves,4096.0,4.0,3.0,4,True,2048.0,2.0,1024.0,34345120.5,1.2883232034218228,1.0714423217936824,2638.485920607893,2194.313875033461,3,3,True,True,False,,DailyObjects K3 Full Throttle Stride 2.0 MagSafe Case Cover For iPhone 17,iPhone 17,Designer Cases,Apple,6590.0,,,,,Continue (active Jul/Aug26),3.2177734375,True
STRD-2-0-K3-FULL-THRO-AP-IPH17E,Stride 2.0,Cases And Sleeves,3596.0,4.0,3.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,False,True,False,,,iPhone 17,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-FULL-THRO-AP-IPH17PRO,Stride 2.0,Cases And Sleeves,9591.0,9.0,8.0,8,True,4795.5,4.5,1065.6666666666667,34345120.5,1.2883232034218228,1.0714423217936824,6178.153922009351,5138.101654161604,6,5,True,True,False,,DailyObjects K3 Full Throttle Stride 2.0 MagSafe Case Cover For iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,8786.0,,,,,Continue (active Jul/Aug26),1.8321342925659472,False
STRD-2-0-K3-FULL-THRO-AP-IPH17PROMAX,Stride 2.0,Cases And Sleeves,2997.0,3.0,3.0,3,True,1498.5,1.5,999.0,34345120.5,1.2883232034218228,1.0714423217936824,1930.5523203276016,1605.556319207833,2,2,True,True,False,,DailyObjects K3 Full Throttle Stride 2.0 MagSafe Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,6092.0,,,,,Continue (active Jul/Aug26),4.065398732065399,True
STRD-2-0-K3-FULL-THRO-SS-GLS25,Stride 2.0,Cases And Sleeves,799.0,1.0,1.0,1,True,399.5,0.5,799.0,34345120.5,1.2883232034218228,1.0714423217936824,514.6851197670183,428.0412075565761,1,1,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-FULL-THRO-SS-GLS25ULTRA,Stride 2.0,Cases And Sleeves,6392.0,8.0,5.0,8,True,3196.0,4.0,799.0,34345120.5,1.2883232034218228,1.0714423217936824,4117.480958136146,3424.329660452609,6,5,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-HOLL-VICT-AP-IPH17PRO,Stride 2.0,Cases And Sleeves,3297.0,3.0,1.0,3,True,1648.5,1.5,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,2123.800800840875,1766.272667476885,2,2,True,True,False,,DailyObjects K3 Hollow Victory Stride 2.0 MagSafe Case Cover For iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,2097.0,,,,,Continue (active Jul/Aug26),1.2720655141037307,False
STRD-2-0-K3-HOLL-VICT-AP-IPH17PROMAX,Stride 2.0,Cases And Sleeves,2198.0,2.0,2.0,2,True,1099.0,1.0,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,1415.8672005605831,1177.515111651257,2,2,True,True,False,,DailyObjects K3 Hollow Victory Stride 2.0 MagSafe Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),0.5450409463148317,False
STRD-2-0-K3-HOLL-VICT-SS-GLS25,Stride 2.0,Cases And Sleeves,799.0,1.0,1.0,1,True,399.5,0.5,799.0,34345120.5,1.2883232034218228,1.0714423217936824,514.6851197670183,428.0412075565761,1,1,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-MAYH-AP-IPH17,Stride 2.0,Cases And Sleeves,3297.0,3.0,2.0,3,True,1648.5,1.5,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,2123.800800840875,1766.272667476885,2,2,True,True,False,,DailyObjects K3 Mayhem Stride 2.0 MagSafe Case Cover For iPhone 17,iPhone 17,Designer Cases,Apple,3994.0,,,,,Continue (active Jul/Aug26),2.422808613891416,False
STRD-2-0-K3-MAYH-AP-IPH17E,Stride 2.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387809,2,2,False,False,False,,,iPhone 17,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-MAYH-AP-IPH17PROMAX,Stride 2.0,Cases And Sleeves,2198.0,2.0,1.0,2,True,1099.0,1.0,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,1415.8672005605831,1177.515111651257,2,2,True,True,False,,DailyObjects K3 Mayhem Stride 2.0 MagSafe Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,3095.0,,,,,Continue (active Jul/Aug26),2.816196542311192,False
STRD-2-0-K3-MAYH-SS-GLS25,Stride 2.0,Cases And Sleeves,1198.0,2.0,2.0,2,True,599.0,1.0,599.0,34345120.5,1.2883232034218228,1.0714423217936824,771.7055988496719,641.7939507544157,2,2,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-MAYH-SS-GLS25PLS,Stride 2.0,Cases And Sleeves,599.0,1.0,0.0,1,True,299.5,0.5,599.0,34345120.5,1.2883232034218228,1.0714423217936824,385.852799424836,320.89697537720787,1,1,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-MAYH-SS-GLS25ULTRA,Stride 2.0,Cases And Sleeves,2397.0,3.0,2.0,2,True,1198.5,1.5,799.0,34345120.5,1.2883232034218228,1.0714423217936824,1544.0553593010548,1284.1236226697283,2,2,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-RACE-PRI-AP-IPH17,Stride 2.0,Cases And Sleeves,2997.0,3.0,3.0,3,True,1498.5,1.5,999.0,34345120.5,1.2883232034218228,1.0714423217936824,1930.5523203276016,1605.556319207833,2,2,True,True,False,,DailyObjects K3 Racer’s Pride Stride 2.0 MagSafe Case Cover For iPhone 17,iPhone 17,Designer Cases,Apple,2396.0,,,,,Continue (active Jul/Aug26),1.5989322655989322,False
STRD-2-0-K3-RACE-PRI-AP-IPH17E,Stride 2.0,Cases And Sleeves,3596.0,4.0,2.0,3,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,False,True,False,,,iPhone 17,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-RACE-PRI-AP-IPH17PRO,Stride 2.0,Cases And Sleeves,8492.0,8.0,4.0,6,True,4246.0,4.0,1061.5,34345120.5,1.2883232034218228,1.0714423217936824,5470.22032172906,4549.344098335975,6,5,True,True,False,,DailyObjects K3 Racer’s Pride Stride 2.0 MagSafe Case Cover For iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,1797.0,,,,,Continue (active Jul/Aug26),0.4232218558643429,False
STRD-2-0-K3-RACE-PRI-AP-IPH17PROMAX,Stride 2.0,Cases And Sleeves,2198.0,2.0,1.0,2,True,1099.0,1.0,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,1415.8672005605831,1177.515111651257,2,2,True,True,False,,DailyObjects K3 Racer’s Pride Stride 2.0 MagSafe Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,4493.0,,,,,Continue (active Jul/Aug26),4.088262056414923,True
STRD-2-0-K3-RACE-PRI-SS-GLS25,Stride 2.0,Cases And Sleeves,1198.0,2.0,2.0,2,True,599.0,1.0,599.0,34345120.5,1.2883232034218228,1.0714423217936824,771.7055988496719,641.7939507544157,2,2,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-RACE-PRI-SS-GLS25PLS,Stride 2.0,Cases And Sleeves,1398.0,2.0,0.0,2,True,699.0,1.0,699.0,34345120.5,1.2883232034218228,1.0714423217936824,900.5379191918541,748.938182933784,2,2,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-RACE-PRI-SS-GLS25ULTRA,Stride 2.0,Cases And Sleeves,2397.0,3.0,1.0,3,True,1198.5,1.5,799.0,34345120.5,1.2883232034218228,1.0714423217936824,1544.0553593010548,1284.1236226697283,2,2,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-THE-DRI-SAG-AP-IPH17,Stride 2.0,Cases And Sleeves,7393.0,7.0,4.0,7,True,3696.5,3.5,1056.142857142857,34345120.5,1.2883232034218228,1.0714423217936824,4762.286721448768,3960.586542510347,5,4,True,True,False,,DailyObjects K3 The Drift Saga Stride 2.0 MagSafe Case Cover For iPhone 17,iPhone 17,Designer Cases,Apple,12780.0,,,,,Continue (active Jul/Aug26),3.457324496145002,True
STRD-2-0-K3-THE-DRI-SAG-AP-IPH17PRO,Stride 2.0,Cases And Sleeves,6594.0,6.0,6.0,5,True,3297.0,3.0,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,4247.60160168175,3532.54533495377,4,4,True,True,False,,DailyObjects K3 The Drift Saga Stride 2.0 MagSafe Case Cover For iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,8187.0,,,,,Continue (active Jul/Aug26),2.483166515013649,False
STRD-2-0-K3-THE-DRI-SAG-AP-IPH17PROMAX,Stride 2.0,Cases And Sleeves,1898.0,2.0,2.0,2,True,949.0,1.0,949.0,34345120.5,1.2883232034218228,1.0714423217936824,1222.6187200473098,1016.7987633822046,2,2,True,True,False,,DailyObjects K3 The Drift Saga Stride 2.0 MagSafe Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,5991.0,,,,,Continue (active Jul/Aug26),6.312961011591149,True
STRD-2-0-K3-THE-DRI-SAG-AP-IPHAIR,Stride 2.0,Cases And Sleeves,1099.0,1.0,1.0,1,True,549.5,0.5,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,707.9336002802917,588.7575558256285,1,1,False,True,False,,,iPhone Air,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-THE-DRI-SAG-SS-GLS25,Stride 2.0,Cases And Sleeves,1398.0,2.0,2.0,2,True,699.0,1.0,699.0,34345120.5,1.2883232034218228,1.0714423217936824,900.5379191918541,748.938182933784,2,2,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-THE-DRI-SAG-SS-GLS25PLS,Stride 2.0,Cases And Sleeves,599.0,1.0,1.0,1,True,299.5,0.5,599.0,34345120.5,1.2883232034218228,1.0714423217936824,385.852799424836,320.89697537720787,1,1,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-K3-THE-DRI-SAG-SS-GLS25ULTRA,Stride 2.0,Cases And Sleeves,4794.0,6.0,2.0,6,True,2397.0,3.0,799.0,34345120.5,1.2883232034218228,1.0714423217936824,3088.110718602109,2568.2472453394566,4,4,False,False,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KANP-CITY-TAG-AP-IPH17,Stride 2.0,Cases And Sleeves,2198.0,2.0,0.0,2,True,1099.0,1.0,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,1415.8672005605831,1177.515111651257,2,2,False,True,False,,,iPhone 17,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KANP-CITY-TAG-SS-GLS24ULTRA,Stride 2.0,Cases And Sleeves,499.0,1.0,1.0,1,True,249.5,0.5,499.0,34345120.5,1.2883232034218228,1.0714423217936824,321.4366392537448,267.32485928752374,1,1,False,False,False,,,Galaxy 24,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIDC-AP-IPH17PROMAX,Stride 2.0,Cases And Sleeves,799.0,1.0,1.0,1,True,399.5,0.5,799.0,34345120.5,1.2883232034218228,1.0714423217936824,514.6851197670183,428.0412075565761,1,1,True,True,False,,DailyObjects Kidcassette Stride 2.0 MagSafe Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,1198.0,,,,,Continue (active Jul/Aug26),2.9987484355444307,False
STRD-2-0-KIDC-SS-GLS25,Stride 2.0,Cases And Sleeves,599.0,1.0,1.0,1,True,299.5,0.5,599.0,34345120.5,1.2883232034218228,1.0714423217936824,385.852799424836,320.89697537720787,1,1,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIDC-SS-GLS25PLS,Stride 2.0,Cases And Sleeves,799.0,1.0,0.0,1,True,399.5,0.5,799.0,34345120.5,1.2883232034218228,1.0714423217936824,514.6851197670183,428.0412075565761,1,1,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-1-0-AP-IPH17,Stride 2.0,Cases And Sleeves,4396.0,4.0,3.0,4,True,2198.0,2.0,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,2831.7344011211667,2355.030223302514,3,3,True,True,False,,DailyObjects Kixel Arcade 1.0 Stride 2.0 MagSafe Case Cover For iPhone 17,iPhone 17,Designer Cases,Apple,4593.0,,,,,Continue (active Jul/Aug26),2.0896269335759783,False
STRD-2-0-KIXE-ARCA-1-0-AP-IPH17E,Stride 2.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False,,DailyObjects Kixel Arcade 1.0 Stride 2.0 MagSafe Case Cover For iPhone 17e,iPhone 17e,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),1.3325917686318132,False
STRD-2-0-KIXE-ARCA-1-0-AP-IPH17PRO,Stride 2.0,Cases And Sleeves,6294.0,6.0,6.0,6,True,3147.0,3.0,1049.0,34345120.5,1.2883232034218228,1.0714423217936824,4054.353121168476,3371.8289866847185,4,4,True,True,False,,DailyObjects Kixel Arcade 1.0 Stride 2.0 MagSafe Case Cover For iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,8986.0,,,,,Continue (active Jul/Aug26),2.855417858277725,False
STRD-2-0-KIXE-ARCA-1-0-AP-IPH17PROMAX,Stride 2.0,Cases And Sleeves,1898.0,2.0,2.0,2,True,949.0,1.0,949.0,34345120.5,1.2883232034218228,1.0714423217936824,1222.6187200473098,1016.7987633822046,2,2,True,True,False,,DailyObjects Kixel Arcade 1.0 Stride 2.0 MagSafe Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,2496.0,,,,,Continue (active Jul/Aug26),2.6301369863013697,False
STRD-2-0-KIXE-ARCA-1-0-SS-GLS23,Stride 2.0,Cases And Sleeves,1098.0,2.0,2.0,2,True,549.0,1.0,549.0,34345120.5,1.2883232034218228,1.0714423217936824,707.2894386785807,588.2218346647317,2,2,False,False,False,,,Galaxy 23,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-1-0-SS-GLS24,Stride 2.0,Cases And Sleeves,1797.0,3.0,3.0,3,True,898.5,1.5,599.0,34345120.5,1.2883232034218228,1.0714423217936824,1157.558398274508,962.6909261316237,2,2,False,True,False,,,Galaxy 24,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-1-0-SS-GLS24ULTRA,Stride 2.0,Cases And Sleeves,1598.0,2.0,1.0,2,True,799.0,1.0,799.0,34345120.5,1.2883232034218228,1.0714423217936824,1029.3702395340365,856.0824151131523,2,2,False,False,False,,,Galaxy 24,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-1-0-SS-GLS25,Stride 2.0,Cases And Sleeves,1997.0,3.0,2.0,3,True,998.5,1.5,665.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,1286.39071861669,1069.8351583109918,2,2,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-1-0-SS-GLS25ULTRA,Stride 2.0,Cases And Sleeves,1598.0,2.0,2.0,2,True,799.0,1.0,799.0,34345120.5,1.2883232034218228,1.0714423217936824,1029.3702395340365,856.0824151131523,2,2,False,False,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-2-0-AP-IPH17PRO,Stride 2.0,Cases And Sleeves,3297.0,3.0,2.0,3,True,1648.5,1.5,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,2123.800800840875,1766.272667476885,2,2,True,True,False,,DailyObjects Kixel Arcade 2.0 Stride 2.0 MagSafe Case Cover For iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),0.36336063087655446,False
STRD-2-0-KIXE-ARCA-2-0-AP-IPH17PROMAX,Stride 2.0,Cases And Sleeves,2198.0,2.0,1.0,2,True,1099.0,1.0,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,1415.8672005605831,1177.515111651257,2,2,True,True,False,,DailyObjects Kixel Arcade 2.0 Stride 2.0 MagSafe Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,1298.0,,,,,Continue (active Jul/Aug26),1.181073703366697,False
STRD-2-0-KIXE-ARCA-2-0-SS-GLS23,Stride 2.0,Cases And Sleeves,599.0,1.0,1.0,1,True,299.5,0.5,599.0,34345120.5,1.2883232034218228,1.0714423217936824,385.852799424836,320.89697537720787,1,1,False,False,False,,,Galaxy 23,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-2-0-SS-GLS24,Stride 2.0,Cases And Sleeves,599.0,1.0,1.0,1,True,299.5,0.5,599.0,34345120.5,1.2883232034218228,1.0714423217936824,385.852799424836,320.89697537720787,1,1,False,False,False,,,Galaxy 24,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-2-0-SS-GLS25,Stride 2.0,Cases And Sleeves,1997.0,3.0,1.0,3,True,998.5,1.5,665.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,1286.39071861669,1069.8351583109918,2,2,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-2-0-SS-GLS25ULTRA,Stride 2.0,Cases And Sleeves,799.0,1.0,0.0,1,True,399.5,0.5,799.0,34345120.5,1.2883232034218228,1.0714423217936824,514.6851197670183,428.0412075565761,1,1,False,False,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-3-0-AP-IPH17,Stride 2.0,Cases And Sleeves,2997.0,3.0,3.0,3,True,1498.5,1.5,999.0,34345120.5,1.2883232034218228,1.0714423217936824,1930.5523203276016,1605.556319207833,2,2,True,True,False,,DailyObjects Kixel Arcade 3.0 Stride 2.0 MagSafe Case Cover For iPhone 17,iPhone 17,Designer Cases,Apple,11283.0,,,,,Continue (active Jul/Aug26),7.52952952952953,True
STRD-2-0-KIXE-ARCA-3-0-AP-IPH17E,Stride 2.0,Cases And Sleeves,1898.0,2.0,2.0,2,True,949.0,1.0,949.0,34345120.5,1.2883232034218228,1.0714423217936824,1222.6187200473098,1016.7987633822046,2,2,True,False,False,,DailyObjects Kixel Arcade 3.0 Stride 2.0 MagSafe Case Cover For iPhone 17e,iPhone 17e,Designer Cases,Apple,599.0,,,,,Continue (active Jul/Aug26),0.631190727081138,False
STRD-2-0-KIXE-ARCA-3-0-AP-IPH17PRO,Stride 2.0,Cases And Sleeves,3297.0,3.0,1.0,3,True,1648.5,1.5,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,2123.800800840875,1766.272667476885,2,2,True,True,False,,DailyObjects Kixel Arcade 3.0 Stride 2.0 MagSafe Case Cover For iPhone 17 Pro,iPhone 17 Pro,Designer Cases,Apple,3894.0,,,,,Continue (active Jul/Aug26),2.362147406733394,False
STRD-2-0-KIXE-ARCA-3-0-AP-IPH17PROMAX,Stride 2.0,Cases And Sleeves,2198.0,2.0,2.0,2,True,1099.0,1.0,1099.0,34345120.5,1.2883232034218228,1.0714423217936824,1415.8672005605831,1177.515111651257,2,2,True,True,False,,DailyObjects Kixel Arcade 3.0 Stride 2.0 MagSafe Case Cover For iPhone 17 Pro Max,iPhone 17 Pro Max,Designer Cases,Apple,1198.0,,,,,Continue (active Jul/Aug26),1.0900818926296634,False
STRD-2-0-KIXE-ARCA-3-0-SS-GLS23,Stride 2.0,Cases And Sleeves,1697.0,3.0,3.0,3,True,848.5,1.5,565.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,1093.1422381034167,909.1188100419396,2,2,False,False,False,,,Galaxy 23,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-3-0-SS-GLS23ULTRA,Stride 2.0,Cases And Sleeves,599.0,1.0,1.0,1,True,299.5,0.5,599.0,34345120.5,1.2883232034218228,1.0714423217936824,385.852799424836,320.89697537720787,1,1,True,True,False,,DailyObjects Kixel Arcade 3.0 Stride 2.0 Case Cover For Samsung Galaxy S23 Ultra,Galaxy S23 Ultra,Designer Cases,Samsung,1497.0,,,,,Continue (active Jul/Aug26),4.998330550918197,True
STRD-2-0-KIXE-ARCA-3-0-SS-GLS24,Stride 2.0,Cases And Sleeves,2995.0,5.0,3.0,5,True,1497.5,2.5,599.0,34345120.5,1.2883232034218228,1.0714423217936824,1929.26399712418,1604.4848768860393,4,3,False,False,False,,,Galaxy 24,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-3-0-SS-GLS24ULTRA,Stride 2.0,Cases And Sleeves,1997.0,3.0,3.0,3,True,998.5,1.5,665.6666666666666,34345120.5,1.2883232034218228,1.0714423217936824,1286.39071861669,1069.8351583109918,2,2,False,False,False,,,Galaxy 24,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-3-0-SS-GLS25,Stride 2.0,Cases And Sleeves,2197.0,3.0,2.0,3,True,1098.5,1.5,732.3333333333334,34345120.5,1.2883232034218228,1.0714423217936824,1415.2230389588724,1176.9793904903602,2,2,False,True,False,,,Galaxy 25,Cases And Sleeves,,0.0,,,,,Continue (active Jul/Aug26),0.0,False
STRD-2-0-KIXE-ARCA-3-0-SS-GLS25PLS,Stride 2.0,Cases And Sleeves,599.0,1.0,1.0,1,True,299.5,0.5,599.0,34345120.5,1.2883232034218228,1.0714423217936824,385.852799424836,320.89697537720787,1,1,True,True,False,,DailyObjects Kixel Arcade 3.0 Stride 2.0 Case Cover For Samsung Galaxy S25 Plus,Galaxy S25 Plus,Designer Cases,Samsung,499.0,,,,,Continue (active Jul/Aug26),1.666110183639399,False
