Sku Code,SKU Name,Model,Department,Brand,Category Name,SKU Status,COGS,Selling Price,Website Status,Oct,Nov,oct_rev,nov_rev
ATLC-BLU-PLAT-YFLD-MGNTC-IPAR-11-2025,Atlantic Blue Pleat Y-Fold Magnetic iPad Case for iPad Air 11 (M3) 2025,iPad Air 11 (M3) 2025,M.A,Atlantic Blue-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,726.0,2425.0,Active,27.1207581755997,25.764720266819715,65767.83857582927,62479.44664703781
DRK-GREY-BLZE-DAYPCK,Dark Grey Blaze Daypack,,D.G,Reflective Blaze Daypack,Reflective Collection,End of life,,2159.827272727273,active,30.20516304347827,28.694904891304354,65237.934918478284,61976.03817255436
NVY-BLK-SYSTEM-TOT,Navy-Black System Tote,,D.G,System Tote Bag,Classic Tote Bag Designer,,,3494.3300000000004,active,18.656702898550723,17.723867753623185,65192.676639492754,61933.04280751811
IVORY-BISCUT-SNDY-CROSBODY,Ivory-Biscuit Sunday Crossbody,,D.G,Sunday Crossbody Bag,Fleet 2.0 Collection,,,1314.0485714285714,active,49.566258677384,47.087945743514794,65132.47140607548,61875.847835771696
LOOP-TIE-UP-CBL-ERPHN-SETOF7,Loop Tie-up for Cables & Earphones - Set of 7,,M.A,Silicone Products,Cable Accessories,Continue,179.0,495.0,Active,131.48763170391683,124.91325011872098,65086.37769343883,61832.05880876689
ALL-NVY-SNDY-CROSBODY,All Navy Sunday Crossbody,,D.G,Sunday Crossbody Bag,Fleet 2.0 Collection,,,1360.5943478260872,active,47.8010537344964,45.41100104777158,65037.843531286875,61785.95135472253
TAN-LTHER-MGSAF-CRD-WLET,Tan Leather MagSafe Card Wallet,,M.A,New Leatherite,AirPods Case Cover,Under Discussion,369.0,1280.0,Active,50.478953643237666,47.955005961075784,64613.060663344215,61382.407630177004
NTURL-LINK-STEL-AP-WATCHBND-38,Natural Link Steel Apple Watch Band (38/40/41mm),38 mm+,M.A,Link Steel Watch band,IP Watch band,Continue,2482.0,7829.0,Active,8.217740683229813,7.806853649068322,64336.69180900621,61119.857218555895
TAN-GRY-LTHER-MGSAF-CRD-WLET,Tan-Grey Leather MagSafe Card Wallet,,M.A,New Leatherite,AirPods Case Cover,Under Discussion,369.0,1299.0,Active,49.31395574534161,46.84825795807453,64058.82851319875,60855.88708753881
TAN-BRWN-DART-DESK-MAT-R2,Tan-Brown Dart Organiser Desk Mat (r2),,D.G,Desk Mat- R2,Desk Mat Leather Tan,,,1670.261739130435,active,38.11363636363637,36.20795454545455,63659.74855731227,60476.761129446655
FORST-GRN-CMUTE-MSG-LARGE,Forest Green Commute Messenger Large,,D.G,Commute Messenger Large,Fleet 2.0 Collection,,,3352.20875,active,18.988302865612646,18.038887722332014,63652.75501375678,60470.11726306894
CORL-PVT-CARY-ALL-PUCH-LRG,Coral Pivot Carry All Pouch - Large,,D.G,Pivot Pouch Large,PIVOT COLLECTION,,,1228.1944444444443,active,51.700155279503115,49.11514751552796,63497.84349120083,60322.95131664079
SL-E-SLIM-BLK-BLUE-MSTRD-DOB-MC-A13,DailyObjects Space Blue-Mustard SnapOn Envelope Sleeve For Macbook Air/Pro 33.02cm (13 inch),,D.G,Snapon Sleeves 13,Macbook Sleeves Designer 13,,,1397.8731578947366,active,45.3673527467685,43.098985109430075,63417.80464944974,60246.91441697725
BLK-BEM-2-0-MGSAF-AP-IPH16PROMAX,Black Beam 2.0 MagSafe Phone Case Cover for iPhone 16 Pro Max,iPhone 16 Pro Max,M.A,Beam-2.0,Beam 2.0,Continue,229.0,1007.0,Active,62.75494326617181,59.61719610286321,63194.22786903501,60034.51647558325
KELP-UTLTY-PHN-SLNG,Kelp Utility Phone Sling,,D.G,Utility Phone Sling,Phone Sling,,,1427.962857142857,active,44.25150171624714,42.03892663043478,63189.50082359431,60030.02578241459
KHKI-GEGE-DOB-TXI-PUCH-SML,DailyObjects Khaki Beige Tiny Taxi Organiser,,D.G,Taxi Pouch Small,Tiny Taxi Organiser Khaki Beige,,,792.679696969697,active,79.51494565217392,75.53919836956523,63029.88302412715,59878.3888729208
RFLX-MAGSF-SHLD-AP-IPH15,DailyObjects Reflex MagSafe Shield Case Cover For iPhone 15,iPhone 15,M.A,Generic-Reflex Case,Reflex Phone Case,Continue,292.0,1118.0,Active,56.33373913043479,53.51705217391305,62981.1203478261,59832.06433043479
ULTRM-BLUE-VGN-LTHR-ZIP-WALLET,Ultramarine Blue Vegan Leather Zip Wallet,,D.G,Zip Wallet,Zip Wallet,End of life,,943.9279487179485,active,66.62792874396136,63.29653230676329,62891.96410661309,59747.36590128243
IVRY-FORST-GRN-SNDY-CROSBODY,Ivory-Forest Green Sunday Crossbody,,D.G,Sunday Crossbody Bag,Fleet 2.0 Collection,,,1338.6828571428573,active,46.64381599378881,44.31162519409937,62441.27686261091,59319.21301948036
CRBN-STCK-PHN-LANYARD,Carbon Stack Phone Lanyard,,M.A,Stack Phone Lanyard,Stack Eco System,Continue,643.0,2480.0,Active,25.046895459123718,23.79455068616753,62116.30073862682,59010.48570169547
LAGON-PVT-MRDAN-CNVRTBL-BREFCASE,Pivot Meridian Convertible Briefpack - Lagoon,,D.G,Pivot Convertible Briefcase,PIVOT COLLECTION,,,5178.8,active,11.929432744565217,11.332961107336956,61780.14629755435,58691.13898267663
ALL-CLVE-CMUTE-MSG-MED,All Clove Commute Messenger Medium,,D.G,Commute Messenger Medium,Fleet 2.0 Collection,,,3156.3325,active,19.566699604743082,18.588364624505928,61759.00988018775,58671.05938617836
CIRQ-PHN-PEN-STND-BLK,CIRQUE Phone and Pen Stand - Black,,D.G,Platform Cirque,Stands,,,2633.526875,active,23.432624940926278,22.260993693879964,61710.44753372464,58624.92515703841
CNRY-POP-TRCK-NYLN-AP-WATCHBND-38,Canary Pop Track Nylon Apple WatchBand (38/40/41mm),38 mm+,M.A,Track Nylon Watch Band,IP Watch band,Continue,700.0,2459.0,Active,25.063858695652172,23.81066576086956,61632.02853260869,58550.42710597825
NAVY-BLUE-DOB-TXI-PUCH-MED,DailyObjects Navy Blue Regular Taxi Organiser,,D.G,Taxi Pouch Medium,Regular Taxi Organiser Navy Blue,,,1256.5626666666665,active,49.02897089761571,46.57752235273492,61607.974415030374,58527.57569427885
DEEP-SEA-MILS-ROLL-TOP-BACKPCK,Deep Sea Miles Roll Top Backpack,,D.G,Roll Top Backpack,PET Collection,,,3075.5614285714287,active,19.999757375776397,18.999769506987576,61510.48236572483,58434.958247438575
DRK-GREY-FLRE-FANY-PACK,Dark Grey Flare Fanny Pack,,D.G,Reflective Flare Fanny Pack,Reflective Collection,End of life,,1491.4742857142858,active,41.083695652173915,39.029510869565215,61275.275627329196,58211.511845962734
MSTRD-CLVE-FELD-TOTE-BAG,Mustard-Clove Field Tote Bag,,D.G,Field Tote Bag,New Canvas,,,1809.7375,active,33.8436245819398,32.15144335284281,61248.076541858274,58185.672714765366
MSTRD-MRCH-CROSSBODY-BAG-LARG,Mustard March Crossbody Bag Large,,D.G,March Large Crossbody,Fleet 2.0 Collection,,,1624.084210526316,active,37.41021186693741,35.53970127359054,60757.33440553726,57719.467685260395
BSLT-PVT-TOP-HNDL-TOTE,Pivot Top Handle Tote - Basalt,,D.G,Pivot Handle Tote,PIVOT COLLECTION,,,2799.0,active,21.698641304347827,20.613709239130436,60734.49701086957,57697.772160326094
BSLT-PVT-MSNGR-BAG,Pivot Messenger Bag - Basalt,,D.G,Pivot Messenger Bag,PIVOT COLLECTION,,,3713.285714285714,active,16.3490974378882,15.53164256599379,60708.86995757543,57673.42645969665
KLMP-PHN-HLDR-DESTOP-SCREEN,Klamp - Phone Holder For Laptop/Desktop Screen,,M.A,Generic Products,Stands,Continue,189.0,789.0,Active,76.8974025974026,73.05253246753247,60672.050649350655,57638.44811688312
SGE-GRN-PLAT-YFLD-MGNTC-IPPRO5-11,Sage Green Pleat Y-Fold Magnetic iPad Case for iPad Pro 5 11 Inch,iPad Pro 5 11 Inch,M.A,Sage Green-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,627.0,2104.0,Active,28.833953804347832,27.39225611413044,60666.63880434784,57633.30686413045
INDGO-STCK-SGNTUR-PHN-SS-GLS26,Indigo Stack Signature Phone Case Cover for Samsung Galaxy S26,Samsung Galaxy S26,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1799.0,Active,33.65909253432495,31.9761379076087,60552.707469250585,57525.07209578805
SL-E-SLIM-BLK-BLUE-MSTRD-DOB-MC-P14,DailyObjects Space Blue-Mustard SnapOn Envelope Sleeve For Macbook Pro 35.56cm (14 inch),,D.G,Snapon Sleeves 14,Macbook Sleeves Designer 14,,,1418.1117391304347,active,42.69236158288044,40.55774350373641,60542.53913188393,57515.41217528973
FORST-GRN-SCOU-CROSSBODY-BAG,Forest Green�Scout Crossbody Bag,,D.G,Scout Crossbody Bags,Scout Bag Crimson Red,,,1372.981111111111,active,43.70607954545455,41.52077556818182,60007.62165662879,57007.240573797346
SND-PVT-ORBT-FNNY,Pivot Orbit Fanny - Sand,,D.G,Pivot Fanny Pack,PIVOT COLLECTION,,,1668.420638297872,active,35.79110411899314,34.00154891304348,59714.61677959613,56728.88594061632
IVRY-FORST-GRN-CMUTE-MSG-LARGE,Ivory-Forest Green Commute Messenger Large,,D.G,Commute Messenger Large,Fleet 2.0 Collection,,,3236.1299999999997,active,18.42398097826087,17.502781929347826,59622.39756317935,56641.27768502037
BSLT-PVT-CARY-ALL-PUCH-LRG,Basalt Pivot Carry All Pouch - Large,,D.G,Pivot Pouch Large,PIVOT COLLECTION,,,1344.3290909090908,active,44.16847826086957,41.96005434782609,59376.97022727273,56408.12171590909
SPC-BLK-COBLE-SLNG,Space Black Cobble Phone Sling,,D.G,Pet Sling Crossbody,PET Collection,,,1425.54875,active,41.58547360248448,39.50619992236025,59282.11991217974,56318.01391657075
KELP-DUFLE,Kelp Gravity Duffle,,D.G,Pet Duffle Bag,PET Collection,,,3643.585555555556,active,16.26271350931677,15.449577833850933,59254.58803668479,56291.858634850556
BLK-VELUR-SNPON-APL-WATCH-STRP-42,Black Velour Snap On Apple WatchBand (42/44/45/49mm),,M.A,Velour China Straps,Watch Band,Continue,396.0,1247.0,Active,47.474804347826094,45.101064130434786,59201.08102173914,56241.02697065218
FOG-BLK-DOM-ARPDPRO2,Dome AirPods Pro 2 Case Cover - Fog Black,,M.A,Dome AirPod Case,AirPods Case Cover,Under Discussion,493.0,1414.0,Active,41.30654114906833,39.241214091614914,58407.44918478262,55487.07672554349
NTURL-WHT-CLVE-ALL-TIM-TOTE,Natural White - Clove All Time Tote,,D.G,All Time Tote Bag,Fleet 2.0 Collection,,,2009.355,active,29.015234860248448,27.564473117236023,58301.90724261452,55386.81188048379
STRD-3-0-CLR-MEGSAF-AP-IPH15PRO,DailyObjects Stride 3.0 Clear MagSafe Phone Case Cover For iPhone 15 Pro,iPhone 15 Pro,M.A,Generic-Stride 3.0 Case,Stride 3.0,Continue,255.0,940.0,Active,61.9916361421562,58.89205433504839,58272.13797362683,55358.53107494549
SEATH-PRTCTR-APLCTOR-AP-IPH16PRO,iPhone 16 Pro - Sheath Screen Protector with Applicator Tray,iPhone 16 Pro,M.A,Tempered,Tempered Glass,Continue,166.0,719.0,Active,80.47532215819801,76.4515560502881,57861.75663174437,54968.668800157146
SGE-GRN-PLAT-YFLD-MGNTC-IPAR-5-10-9,Sage Green Pleat Y-Fold Magnetic iPad Case for iPad Air 5 2022 10.9 Inch,iPad Air 5 2022 10.9 Inch,M.A,Sage Green-Pleat Y-Fold Covers,iPad Pleat Y-Fold,Continue,613.0,1823.0,Active,31.388247282608692,29.818834918478256,57220.77479619565,54359.73605638586
NAVY-BLUE-CADY-CROSSBODY,Midnight Blue Caddy Crossbody,,D.G,Caddy Crossbody Bag,Fleet 2.0 Collection,,,1070.727,active,53.39945652173913,50.72948369565217,57176.23988315218,54317.42788899456
SL-E-SLIM-WLNT-BRWN-DOB-MC-A13,DailyObjects Walnut Brown SnapOn Envelope Sleeve For Macbook Air/Pro 33.02cm (13 inch),,D.G,Snapon Sleeves 13,Macbook Sleeves Designer 13,,,1297.0702083333333,active,44.06304849952741,41.85989607455104,57152.86749708379,54295.2241222296
DRK-GREY-FLSH-PUCH,Dark Grey Flash Pouch,,D.G,Reflective Flash Pouch,Reflective Collection,End of life,,1021.256,active,55.84057453416149,53.048545807453415,57027.52178645963,54176.14569713664
MNKY-SLDR-DO-UTLTY-PHN-SLNG,Monkey Shoulder x DO Utility Phone Sling,,D.G,Utility Phone Sling,Monkey Shoulder,,,1423.2244,active,39.83548593350383,37.84371163682864,56694.83556641943,53860.09378809846
KELP-MILS-ROLL-TOP-BACKPCK,Kelp Miles Roll Top Backpack,,D.G,Roll Top Backpack,PET Collection,,,2971.5499999999997,active,18.99945652173913,18.049483695652174,56457.83502717391,53634.94327581521
ORB-LETHER-MOUSE-PAD-TAN,Orb Vegan Leather Mouse Pad (Tan),,D.G,Mouse PAD,Mouse Pad Leather Tan,,,384.9373913043478,active,146.4615228860813,139.13844674177722,56378.51654623017,53559.59071891865
ALIG-SIESTA-DOB-SLVE-13,Alligator Siesta Sleeve (13 inch),,D.G,Recess Sleeve 13,Laptop Sleeve Designer 13-14,End of life,,1094.6132142857143,active,51.26347826086956,48.70030434782608,56113.680714596274,53307.99667886646
MSTRD-FELD-BACKPACK,Mustard Field Backpack,,D.G,Field Backpack,New Canvas,,,3068.8,active,18.236227766798418,17.324416378458498,55963.335770750986,53165.16898221344
NTURL-WHT-CLVE-SNDY-CROSBODY,Natural White - Clove Sunday Crossbody,,D.G,Sunday Crossbody Bag,Fleet 2.0 Collection,,,1358.9234615384614,active,41.17542119565218,39.11665013586957,55954.24590149979,53156.533606424804
SCRLT-WING-CROSBODY,Scarlet Wing Crossbody,,D.G,Wing Crossbody,New-Category,,,1899.0,active,29.434488821765584,27.962764380677303,55896.09427253284,53101.289558906195
STRD-2-0-CLR-DOB-SS-GLS25,DailyObjects Stride 2.0 Clear Case Cover for Samsung Galaxy S25,Samsung Galaxy S25,M.A,Generic-Stride 3.0 Case,Stride 3.0,Continue,147.0,688.0,Active,81.13620923913044,77.0793987771739,55821.71195652174,53030.62635869565
MNT-ADJSTBLE-PHN-STND-BLUE,Mount Adjustable Phone Stand - (Blue),,D.G,Platform Phone Mount,Stands,,,1776.1861538461537,active,31.26159258540373,29.69851295613354,55526.40789737369,52750.087502505
FORST-GRN-BUOY-DOB-TOTE-BAG,Forest Green Buoy Tote Bag,,D.G,Buoy Tote Bag,Buoy Tote Bag Crimson Red,,,2189.290769230769,active,25.285452251552798,24.021179638975156,55357.20721014991,52589.3468496424
COLRBLCK-PUFT-OVRSIZD-TOTE,Colourblock Puft Oversized Tote,,D.G,Puft Oversized Tote,Puft Collection,,,3812.9276190476194,active,14.458555253623189,13.73562749094203,55129.42465806592,52372.95342516262
SEATH-GLAS-PROTC-AP-IP11-2025,iPad 11th Gen 2025 - Sheath Screen Protector with Applicator Tray,,M.A,Tempered,Tempered Glass Privacy,Under Discussion,166.0,1051.0,Active,52.331133540372676,49.71457686335404,55000.02135093168,52250.02028338509
SLAT-STCK-PHN-LANYARD,Slate Stack Phone Lanyard,,M.A,Stack Phone Lanyard,Stack Eco System,Continue,643.0,2453.0,Active,22.37609161490683,21.257287034161486,54888.55273136646,52144.125094798124
SEATH-GLAS-PROTC-AP-IPAIR13-2025,iPad Air 13 (M3) 2025 - Sheath Screen Protector with Applicator Tray,,M.A,Tempered,Tempered Glass Privacy,Under Discussion,166.0,1007.0,Active,54.500901029748285,51.77585597826087,54882.40733695652,52138.2869701087
RFLX-MAGSF-SHLD-AP-IPH15PROMAX,DailyObjects Reflex MagSafe Shield Case Cover For iPhone 15 Pro Max,iPhone 15 Pro Max,M.A,Generic-Reflex Case,Reflex Phone Case,Continue,292.0,1098.0,Active,49.9464206861413,47.44909965183423,54841.16991338315,52099.11141771398
SL-E-SLIM-WLNT-BRWN-DOB-MC-P14,DailyObjects Walnut Brown SnapOn Envelope Sleeve For Macbook Pro 35.56cm (14 inch),,D.G,Snapon Sleeves 14,Macbook Sleeves Designer 14,,,1392.984705882353,active,39.331681222390145,37.36509716127063,54788.4303994296,52049.00887945812
CRIM-RED-DOB-PILT-BACKPACK,DailyObjects Crimson Red Pilot Backpack,,D.G,Pilot Backpack,Pilot Backpack Crimson Red,,,2279.175,active,24.037267080745345,22.835403726708076,54785.13819875778,52045.88128881988
POP-45W-TWN-PRT-GN-WAL-ADPTR-BLU,POP 45W Twin Port GaN Wall Adapter - Blue,,M.A,POP Charging System,Wireless Charger,Continue,824.0,2279.0,Active,23.936465638148665,22.73964235624123,54551.205189340806,51823.644929873764
CRMSN-RED-BUOY-DOB-TOTE-BAG,DailyObjects Crimson Red Buoy Tote Bag,,D.G,Buoy Tote Bag,Buoy Tote Bag Crimson Red,,,2150.9594736842105,active,25.291711956521738,24.02712635869565,54401.44743857265,51681.37506664402
BLUE-URBNGNTLMAN-LEATHER-WLT,Deep Navy UrbanGentleman Leather Men's Wallet,,D.G,UrbanGentleman,Urban Gentlemen Blue,End of life,,1174.7439285714286,active,46.24770186335404,43.93531677018633,54329.2069743567,51612.74662563886
CRNL-LVE-STRA-SLEVE-LARGE,Cardinal Love Stria Laptop Sleeve - Large,,D.G,Stria Laptop Sleeve - Large,New-Category,,,1685.4526923076921,active,32.18004505148742,30.571042798913044,54237.9435706123,51526.04639208168
CRIM-RED-DOB-TXI-PUCH-SML,DailyObjects Crimson Red Tiny Taxi Organiser,,D.G,Taxi Pouch Small,Tiny Taxi Organiser Crimson Red,,,853.3534782608696,active,63.53735630965006,60.360488494167555,54219.82400634008,51508.83280602308
WLNT-BRWN-ARAY-PLNR,Walnut Brown Array Organiser,,D.G,Array Planner,Array Planner & Organiser,,,1759.4178688524585,active,30.655027173913037,29.122275815217385,53935.00257994028,51238.25245094326
BLK-BEG-LEATHER-MC-13,DailyObjects Black Vegan Leather Zippered Sleeve For Laptop/MacBook 33.02cm (13 inch),,D.G,Laptop Slevees - 13,Laptop Sleeve Vegan Black 13-14,End of life,,1285.0045454545455,active,41.89808326863354,39.80317910520186,53839.227446027144,51147.26607372578
SEGRAS-PVT-MRDAN-CNVRTBL-BREFCASE,Pivot Meridian Convertible Briefpack - Seagrass,,D.G,Pivot Convertible Briefcase,PIVOT COLLECTION,,,5290.683333333333,active,10.118187111801243,9.61227775621118,53532.12391595497,50855.517720157215
PINE-STRA-SLEVE-LARGE,Pine Stria Laptop Sleeve - Large,,D.G,Stria Laptop Sleeve - Large,New-Category,,,1441.5457142857144,active,36.99231770833334,35.14270182291667,53326.11705394347,50659.81120124629
RED-CLAY-DUFLE,Red Clay Gravity Duffle,,D.G,Pet Duffle Bag,PET Collection,,,3688.4357142857143,active,14.395652173913044,13.675869565217392,53097.437608695654,50442.56572826087
LIGHT-GREY-BLZE-DAYPCK,Light Grey Blaze Daypack,,D.G,Reflective Blaze Daypack,Reflective Collection,End of life,,2090.8782352941175,active,25.335048375537507,24.068295956760632,52972.50123853496,50323.87617660822
DRK-GREY-PULS-WLET,Dark Grey Pulse Card Wallet,,D.G,Reflective Pulse Card Wallet,Reflective Collection,End of life,,827.7273770491803,active,63.91581388582026,60.72002319152925,52904.868979673585,50259.625530689904
MARSAL-MINI-TECH-CASE-TAN,Marshal Mini Tech Kit Organiser - Tan,,D.G,Marsal Mini Tech Kit,Tech Kit,,,1138.776666666667,active,46.37690217391304,44.05805706521738,52812.934067934795,50172.28736453805
CRMSN-RED-MRCH-CROSSBODY-BAG-LARG,Crimson Red March Crossbody Bag Large,,D.G,March Large Crossbody,Fleet 2.0 Collection,,,1590.1260869565215,active,33.14263392857143,31.485502232142856,52700.96680027173,50065.918460258144
FORST-GRN-9TO9-BACKPACK,Forest Green 9 to 9 Backpack,,D.G,9To9 Backpack,Fleet 2.0 Collection,,,2509.95,active,20.98976449275362,19.940276268115937,52683.25938858694,50049.09641915759
LAGON-PVT-TRVL-SLNG,Pivot Travel Sling - Lagoon,,D.G,Pivot Travel Sling Bag,PIVOT COLLECTION,,,1676.7315789473682,active,31.283353296624718,29.71918563179348,52453.78636781792,49831.09704942702
MUST-YELW-SCOU-CROSSBODY-BAG,DailyObjects Mustard Yellow Scout Crossbody Bag,,D.G,Scout Crossbody Bags,Scout Bag Mustard Yellow,,,1296.74125,active,40.39429347826088,38.374578804347834,52380.94661786686,49761.899286973516
RE-X-DO-LAPTOP-SLVE-MED,Royal Enfield x DO Laptop Sleeve Medium,,D.G,RE Pivot Small Sleeve,Royal Enfield,,,2076.4639999999995,active,25.222259358288774,23.961146390374335,52373.11355614973,49754.45787834224
BLK-WING-BACPCK,Black Wing Backpack,,D.G,Wing Backpack,New-Category,,,2984.9718181818184,active,17.432268249752966,16.560654837265318,52034.82945249829,49433.08797987338
CLUD-GRY-TEMPA-ARTAG-CASE,Cloud Grey Tempa AirTag Case,,M.A,Silicone Products,AirTag Case,Under Discussion,48.0,474.0,Active,109.0513327032136,103.59876606805292,51690.331701323244,49105.81511625709
LAGON-PVT-ORBT-FNNY,Pivot Orbit Fanny - Lagoon,,D.G,Pivot Fanny Pack,PIVOT COLLECTION,,,1698.2896666666668,active,30.352057453416155,28.834454580745344,51546.58553520964,48969.25625844915
CORL-PVT-ORBT-FNNY,Pivot Orbit Fanny - Coral,,D.G,Pivot Fanny Pack,PIVOT COLLECTION,,,1688.754186046512,active,30.4472049689441,28.924844720496893,51417.84484472051,48846.952602484474
BLK-ARAY-PLNR,Black Array Organiser,,D.G,Array Planner,Array Planner & Organiser,,,1950.6907843137253,active,26.234064272211718,24.92236105860113,51174.54741089736,48615.82004035248
CHCKIN-PASPRT-WLLT-YELW,Check-in Passport Wallet - Yellow,,D.G,Passport Wallet- Check In,Compact Passport Black,,,997.8005,active,51.06583850931677,48.51254658385093,50953.51919751553,48405.84323763975
PRVCY-GLAS-PROTC-AP-IPH16,iPhone 16 - Sheath Privacy Glass Screen Protector,iPhone 16,M.A,Tempered,Tempered Glass Privacy,Under Discussion,260.0,862.0,Active,59.1089058654635,56.15346057219032,50951.876856029536,48404.28301322806
SLAT-STCK-SGNTUR-PHN-GO-PIXEL10,Slate Stack Signature Phone Case Cover for Google Pixel 10,Google Pixel 10,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1708.0,Active,29.368163615560636,27.899755434782602,50160.82345537757,47652.782282608685
SLAT-STCK-SGNTUR-PHN-SS-GLS26,Slate Stack Signature Phone Case Cover for Samsung Galaxy S26,Samsung Galaxy S26,M.A,Stack Phone Case,Stack Eco System,Continue,670.0,1799.0,Active,27.726120424392587,26.339814403172955,49879.290643482265,47385.326111308146
STRD-3-0-CLR-MEGSAF-AP-IPH15PLS,DailyObjects Stride 3.0 Clear MagSafe Phone Case Cover For iPhone 15 Plus,iPhone 15 Plus,M.A,Generic-Stride 3.0 Case,Stride 3.0,Continue,255.0,934.0,Active,53.20408695652174,50.543882608695654,49692.61721739131,47207.98635652174
